order_id,product_id,quantity,unit_price,discount
2272,89,1,228.89,0.05
2272,24,3,6.44,0.05
2273,37,2,248.4,0.05
2273,25,2,86.9,0.0
2274,83,4,23.92,0.0
2275,9,2,92.79,0.0
2275,87,2,139.22,0.0
2275,36,3,128.92,0.0
2276,24,1,6.44,0.1
2276,66,4,16.2,0.0
2277,2,2,36.95,0.0
2277,60,3,164.51,0.15
2277,62,2,84.46,0.0
2277,13,4,26.95,0.05
2277,86,2,158.44,0.05
2278,17,2,119.1,0.0
2278,57,3,83.71,0.0
2278,46,1,109.92,0.0
2278,61,4,69.89,0.0
2279,96,2,102.11,0.05
2279,112,1,111.9,0.0
2279,17,1,119.1,0.0
2279,78,1,103.04,0.15
2279,35,1,326.86,0.0
2280,79,2,128.37,0.0
2280,83,4,23.92,0.05
2280,114,2,15.92,0.0
2280,43,1,194.97,0.0
2280,65,1,58.76,0.0
2281,41,1,20.64,0.0
2281,60,2,164.51,0.0
2281,86,1,158.44,0.05
2282,1,3,173.31,0.0
2283,104,3,40.35,0.0
2283,102,2,42.75,0.15
2283,54,1,29.0,0.15
2283,76,1,126.97,0.05
2283,12,2,39.39,0.0
2284,116,3,82.84,0.15
2284,113,4,185.96,0.0
2284,118,1,105.29,0.1
2284,58,2,247.78,0.0
2284,70,3,117.08,0.0
2285,44,4,181.02,0.15
2285,66,4,16.2,0.05
2286,60,2,164.51,0.0
2286,84,3,91.45,0.05
2286,4,2,176.28,0.0
2287,37,3,248.4,0.15
2287,106,4,44.44,0.15
2287,99,2,6.31,0.0
2287,9,1,92.79,0.05
2287,43,3,194.97,0.05
2288,46,3,109.92,0.1
2288,91,4,189.69,0.0
2288,105,4,98.58,0.0
2288,73,1,196.52,0.15
2289,82,1,309.81,0.1
2289,18,2,146.24,0.0
2289,12,2,39.39,0.0
2290,59,2,246.11,0.0
2290,83,4,23.92,0.05
2291,80,4,98.07,0.0
2291,109,1,334.93,0.0
2292,40,2,130.65,0.1
2292,115,2,177.58,0.0
2293,104,3,40.35,0.0
2293,56,1,89.71,0.1
2293,87,4,139.22,0.1
2293,83,2,23.92,0.15
2294,39,4,391.17,0.05
2294,52,3,8.87,0.15
2294,56,2,89.71,0.05
2295,116,3,82.84,0.0
2295,94,2,152.29,0.0
2295,3,4,14.82,0.0
2296,42,2,226.4,0.05
2296,58,2,247.78,0.15
2297,25,2,86.9,0.0
2297,100,3,7.93,0.05
2298,12,4,39.39,0.0
2298,70,4,117.08,0.15
2298,7,4,86.33,0.1
2298,49,2,323.27,0.0
2299,11,3,218.49,0.05
2299,67,1,47.51,0.0
2299,55,3,453.51,0.0
2300,112,2,111.9,0.1
2300,13,1,26.95,0.0
2301,64,2,15.03,0.15
2301,78,1,103.04,0.0
2302,1,2,173.31,0.0
2303,87,3,139.22,0.0
2303,9,2,92.79,0.0
2304,5,1,210.97,0.0
2304,107,3,17.74,0.1
2305,1,1,173.31,0.15
2306,106,2,44.44,0.0
2306,97,3,95.92,0.1
2307,15,3,73.11,0.0
2307,48,4,41.3,0.0
2307,117,4,171.89,0.1
2307,10,1,20.11,0.0
2308,109,3,334.93,0.0
2309,111,2,166.92,0.0
2310,112,1,111.9,0.1
2310,91,2,189.69,0.0
2310,28,3,94.22,0.0
2310,23,4,14.37,0.05
2310,34,2,87.0,0.0
2311,15,4,73.11,0.05
2311,13,3,26.95,0.15
2312,52,4,8.87,0.1
2313,53,2,64.96,0.0
2313,95,1,172.43,0.0
2313,18,2,146.24,0.1
2313,77,4,113.8,0.0
2313,1,2,173.31,0.05
2314,27,1,260.27,0.0
2314,83,1,23.92,0.0
2314,110,2,90.48,0.0
2315,68,3,62.0,0.1
2316,65,4,58.76,0.0
2316,33,1,108.5,0.1
2316,56,2,89.71,0.0
2316,58,4,247.78,0.05
2317,11,4,218.49,0.0
2318,16,2,41.29,0.0
2319,55,2,453.51,0.05
2320,9,4,92.79,0.15
2321,73,4,196.52,0.0
2321,56,1,89.71,0.0
2321,117,3,171.89,0.0
2321,66,4,16.2,0.15
2322,16,3,41.29,0.0
2322,74,4,124.34,0.05
2322,8,4,55.63,0.05
2322,117,4,171.89,0.05
2322,13,1,26.95,0.1
2323,13,4,26.95,0.0
2324,17,2,119.1,0.15
2325,40,2,130.65,0.05
2325,58,4,247.78,0.15
2326,118,2,105.29,0.1
2326,46,3,109.92,0.1
2326,82,4,309.81,0.0
2326,76,3,126.97,0.15
2326,83,4,23.92,0.0
2327,21,3,17.94,0.0
2328,99,3,6.31,0.0
2328,50,2,63.25,0.15
2328,37,4,248.4,0.0
2329,71,4,458.78,0.15
2330,115,2,177.58,0.0
2330,1,1,173.31,0.05
2330,50,4,63.25,0.0
2331,33,3,108.5,0.0
2331,113,4,185.96,0.0
2332,36,3,128.92,0.15
2332,35,1,326.86,0.15
2332,47,3,34.73,0.0
2333,38,4,18.01,0.15
2333,73,3,196.52,0.0
2333,43,1,194.97,0.15
2334,80,1,98.07,0.05
2334,15,3,73.11,0.05
2335,23,2,14.37,0.0
2335,33,2,108.5,0.15
2335,57,4,83.71,0.0
2335,94,1,152.29,0.0
2336,103,2,82.31,0.0
2337,7,4,86.33,0.1
2337,44,2,181.02,0.0
2338,116,4,82.84,0.1
2338,31,4,128.75,0.0
2338,96,3,102.11,0.0
2339,93,1,95.51,0.05
2340,67,4,47.51,0.1
2341,2,1,36.95,0.0
2341,14,2,9.1,0.0
2341,116,4,82.84,0.0
2341,22,1,442.39,0.0
2341,41,1,20.64,0.0
2342,119,2,22.12,0.0
2343,80,4,98.07,0.1
2343,78,3,103.04,0.0
2343,105,1,98.58,0.0
2343,82,1,309.81,0.0
2344,22,4,442.39,0.0
2344,32,3,94.69,0.1
2344,91,3,189.69,0.0
2344,109,3,334.93,0.15
2345,22,3,442.39,0.05
2345,76,4,126.97,0.1
2345,30,4,432.29,0.15
2345,4,2,176.28,0.05
2345,44,4,181.02,0.05
2346,14,2,9.1,0.1
2346,41,1,20.64,0.0
2346,1,3,173.31,0.05
2346,99,1,6.31,0.0
2346,36,3,128.92,0.1
2347,87,4,139.22,0.0
2347,60,4,164.51,0.0
2347,117,1,171.89,0.0
2348,118,1,105.29,0.0
2348,14,3,9.1,0.0
2348,68,3,62.0,0.0
2349,83,4,23.92,0.15
2349,32,3,94.69,0.0
2349,61,4,69.89,0.15
2350,72,3,76.53,0.15
2350,104,2,40.35,0.0
2350,96,1,102.11,0.0
2351,85,4,21.51,0.0
2352,42,4,226.4,0.05
2352,113,3,185.96,0.15
2352,21,1,17.94,0.0
2352,27,1,260.27,0.0
2353,92,4,203.19,0.1
2353,11,3,218.49,0.05
2353,17,3,119.1,0.0
2353,37,3,248.4,0.0
2353,19,2,95.69,0.15
2354,93,2,95.51,0.0
2354,56,3,89.71,0.0
2355,9,4,92.79,0.1
2356,115,1,177.58,0.0
2356,107,1,17.74,0.15
2356,25,1,86.9,0.05
2356,85,1,21.51,0.05
2356,28,1,94.22,0.0
2357,84,1,91.45,0.15
2357,103,2,82.31,0.15
2357,111,1,166.92,0.15
2357,56,2,89.71,0.0
2358,63,4,198.88,0.05
2358,93,4,95.51,0.05
2358,120,2,109.63,0.05
2358,53,3,64.96,0.05
2359,15,3,73.11,0.0
2359,79,3,128.37,0.15
2359,43,1,194.97,0.0
2359,104,1,40.35,0.0
2359,111,4,166.92,0.1
2360,25,2,86.9,0.0
2360,89,1,228.89,0.0
2361,33,4,108.5,0.0
2361,3,4,14.82,0.05
2361,56,3,89.71,0.15
2361,18,1,146.24,0.0
2362,62,4,84.46,0.0
2362,56,2,89.71,0.15
2362,21,3,17.94,0.15
2362,14,2,9.1,0.05
2362,120,4,109.63,0.0
2363,45,1,115.78,0.0
2363,22,2,442.39,0.15
2364,69,1,303.67,0.1
2364,34,3,87.0,0.1
2365,41,4,20.64,0.15
2365,108,3,12.63,0.0
2365,105,4,98.58,0.0
2366,113,4,185.96,0.05
2366,110,3,90.48,0.0
2367,16,3,41.29,0.05
2368,117,1,171.89,0.0
2368,65,3,58.76,0.15
2369,31,4,128.75,0.0
2369,35,2,326.86,0.0
2369,90,4,95.93,0.0
2369,109,2,334.93,0.15
2370,45,2,115.78,0.05
2370,62,3,84.46,0.0
2370,42,2,226.4,0.15
2371,88,4,209.33,0.1
2371,7,1,86.33,0.0
2371,55,3,453.51,0.15
2372,11,3,218.49,0.0
2372,111,2,166.92,0.05
2372,54,2,29.0,0.05
2372,72,3,76.53,0.05
2373,29,2,62.24,0.1
2374,48,4,41.3,0.0
2374,51,2,103.56,0.0
2375,75,4,66.25,0.1
2375,63,4,198.88,0.15
2375,71,2,458.78,0.0
2375,39,4,391.17,0.0
2376,24,3,6.44,0.1
2376,98,1,19.56,0.05
2377,15,4,73.11,0.05
2378,108,3,12.63,0.15
2379,45,4,115.78,0.0
2379,54,3,29.0,0.05
2380,67,3,47.51,0.0
2380,40,1,130.65,0.0
2380,103,2,82.31,0.05
2380,9,2,92.79,0.0
2380,1,2,173.31,0.0
2381,17,2,119.1,0.0
2381,88,4,209.33,0.0
2381,93,1,95.51,0.1
2382,65,2,58.76,0.15
2382,86,1,158.44,0.1
2382,53,3,64.96,0.0
2383,104,2,40.35,0.15
2384,65,2,58.76,0.0
2384,10,4,20.11,0.0
2385,86,3,158.44,0.0
2385,85,2,21.51,0.05
2386,85,2,21.51,0.0
2387,107,3,17.74,0.0
2387,13,2,26.95,0.0
2387,75,3,66.25,0.05
2387,81,4,199.53,0.1
2388,38,3,18.01,0.0
2388,102,2,42.75,0.1
2388,70,2,117.08,0.0
2388,78,1,103.04,0.0
2388,10,1,20.11,0.0
2389,53,3,64.96,0.05
2390,85,1,21.51,0.0
2390,35,3,326.86,0.1
2390,91,3,189.69,0.1
2391,111,2,166.92,0.1
2391,51,4,103.56,0.0
2391,10,3,20.11,0.0
2391,93,1,95.51,0.15
2392,73,3,196.52,0.1
2392,90,2,95.93,0.05
2393,72,3,76.53,0.15
2394,4,2,176.28,0.15
2394,116,2,82.84,0.1
2395,80,4,98.07,0.0
2395,55,4,453.51,0.0
2395,51,1,103.56,0.0
2395,110,4,90.48,0.0
2395,62,3,84.46,0.0
2396,59,1,246.11,0.1
2397,5,4,210.97,0.0
2397,41,2,20.64,0.0
2397,34,4,87.0,0.0
2397,51,1,103.56,0.1
2398,67,1,47.51,0.0
2398,65,2,58.76,0.0
2398,55,2,453.51,0.0
2399,100,1,7.93,0.1
2399,66,3,16.2,0.1
2399,115,1,177.58,0.0
2399,7,1,86.33,0.0
2400,118,1,105.29,0.0
2401,118,3,105.29,0.15
2401,98,4,19.56,0.0
2401,91,2,189.69,0.05
2401,30,2,432.29,0.1
2402,49,2,323.27,0.0
2402,64,2,15.03,0.0
2402,9,3,92.79,0.0
2402,68,2,62.0,0.15
2402,29,3,62.24,0.15
2403,77,1,113.8,0.1
2403,39,3,391.17,0.0
2403,111,3,166.92,0.0
2404,5,2,210.97,0.0
2404,94,4,152.29,0.15
2404,88,4,209.33,0.05
2404,30,4,432.29,0.05
2404,98,1,19.56,0.15
2405,3,4,14.82,0.1
2405,83,2,23.92,0.1
2405,28,4,94.22,0.0
2406,86,4,158.44,0.15
2406,27,1,260.27,0.0
2406,82,4,309.81,0.05
2406,80,2,98.07,0.1
2406,112,2,111.9,0.0
2407,10,4,20.11,0.1
2408,91,2,189.69,0.0
2408,101,2,172.44,0.0
2409,97,1,95.92,0.0
2409,117,4,171.89,0.0
2409,24,4,6.44,0.05
2409,31,4,128.75,0.1
2409,87,4,139.22,0.0
2410,9,3,92.79,0.1
2410,25,4,86.9,0.05
2410,119,3,22.12,0.15
2410,52,3,8.87,0.0
2411,87,2,139.22,0.0
2411,104,2,40.35,0.15
2411,106,4,44.44,0.15
2412,61,2,69.89,0.1
2412,115,3,177.58,0.0
2412,32,3,94.69,0.05
2412,101,4,172.44,0.0
2413,2,2,36.95,0.0
2413,78,2,103.04,0.0
2413,70,4,117.08,0.0
2413,26,1,144.67,0.0
2413,65,4,58.76,0.0
2414,110,2,90.48,0.0
2414,27,3,260.27,0.1
2415,93,2,95.51,0.05
2415,61,2,69.89,0.1
2415,110,1,90.48,0.15
2416,99,4,6.31,0.1
2416,21,4,17.94,0.15
2416,92,3,203.19,0.05
2416,119,4,22.12,0.15
2417,61,4,69.89,0.15
2417,72,2,76.53,0.05
2417,97,1,95.92,0.1
2418,120,2,109.63,0.0
2418,90,1,95.93,0.05
2419,36,2,128.92,0.0
2419,9,2,92.79,0.0
2419,108,3,12.63,0.0
2420,25,1,86.9,0.0
2420,42,4,226.4,0.1
2420,86,4,158.44,0.0
2420,39,4,391.17,0.0
2421,8,2,55.63,0.1
2421,68,4,62.0,0.1
2421,54,3,29.0,0.05
2422,23,3,14.37,0.1
2422,27,4,260.27,0.0
2422,3,3,14.82,0.05
2422,74,4,124.34,0.15
2422,22,2,442.39,0.05
2423,61,2,69.89,0.15
2424,7,4,86.33,0.0
2424,66,1,16.2,0.15
2424,106,1,44.44,0.05
2424,104,2,40.35,0.0
2424,37,2,248.4,0.15
2425,56,3,89.71,0.0
2425,23,3,14.37,0.0
2425,97,1,95.92,0.0
2425,19,1,95.69,0.1
2426,82,1,309.81,0.1
2427,95,1,172.43,0.0
2428,26,1,144.67,0.15
2428,66,4,16.2,0.0
2428,107,3,17.74,0.0
2429,112,2,111.9,0.0
2429,120,4,109.63,0.0
2429,29,1,62.24,0.0
2429,109,3,334.93,0.0
2430,10,1,20.11,0.15
2430,103,4,82.31,0.0
2430,9,3,92.79,0.0
2430,83,2,23.92,0.0
2431,30,2,432.29,0.0
2431,120,4,109.63,0.0
2431,29,3,62.24,0.05
2432,23,2,14.37,0.1
2432,21,1,17.94,0.0
2432,1,2,173.31,0.0
2432,106,3,44.44,0.0
2432,101,1,172.44,0.05
2433,43,3,194.97,0.0
2433,6,4,49.95,0.15
2434,47,2,34.73,0.05
2434,6,3,49.95,0.1
2435,62,4,84.46,0.0
2435,83,3,23.92,0.0
2436,97,2,95.92,0.0
2436,46,1,109.92,0.1
2436,95,4,172.43,0.15
2436,68,3,62.0,0.0
2436,3,3,14.82,0.1
2437,120,4,109.63,0.15
2437,86,1,158.44,0.0
2437,66,1,16.2,0.0
2438,8,1,55.63,0.05
2439,16,1,41.29,0.0
2439,63,2,198.88,0.15
2439,33,3,108.5,0.0
2439,110,4,90.48,0.1
2440,77,4,113.8,0.0
2440,49,4,323.27,0.0
2440,52,2,8.87,0.05
2441,25,4,86.9,0.1
2442,81,2,199.53,0.0
2442,37,1,248.4,0.05
2442,1,1,173.31,0.0
2442,40,4,130.65,0.1
2442,28,3,94.22,0.05
2443,55,2,453.51,0.05
2444,32,3,94.69,0.0
2445,2,3,36.95,0.0
2445,27,3,260.27,0.0
2446,38,1,18.01,0.0
2446,91,1,189.69,0.0
2447,110,1,90.48,0.1
2447,60,4,164.51,0.05
2447,5,1,210.97,0.1
2447,36,3,128.92,0.0
2448,85,2,21.51,0.15
2449,13,1,26.95,0.0
2449,119,1,22.12,0.15
2449,7,4,86.33,0.0
2449,67,4,47.51,0.1
2449,111,3,166.92,0.0
2450,115,4,177.58,0.15
2451,60,3,164.51,0.0
2451,24,1,6.44,0.0
2451,30,3,432.29,0.1
2451,53,3,64.96,0.05
2451,32,4,94.69,0.05
2452,19,2,95.69,0.05
2452,108,3,12.63,0.15
2452,99,2,6.31,0.0
2452,76,1,126.97,0.1
2452,16,4,41.29,0.0
2453,92,3,203.19,0.0
2453,30,4,432.29,0.05
2453,8,2,55.63,0.0
2453,91,3,189.69,0.0
2454,91,3,189.69,0.0
2454,119,1,22.12,0.0
2454,109,3,334.93,0.0
2454,13,4,26.95,0.0
2454,35,4,326.86,0.0
2455,63,2,198.88,0.0
2455,21,3,17.94,0.15
2455,75,3,66.25,0.0
2455,53,4,64.96,0.0
2455,68,3,62.0,0.0
2456,62,4,84.46,0.15
2456,89,3,228.89,0.0
2456,25,4,86.9,0.15
2456,104,3,40.35,0.1
2456,53,4,64.96,0.1
2457,46,1,109.92,0.05
2457,83,4,23.92,0.05
2458,90,3,95.93,0.0
2458,3,2,14.82,0.0
2459,60,1,164.51,0.05
2459,46,1,109.92,0.0
2459,19,4,95.69,0.1
2459,62,4,84.46,0.0
2460,21,1,17.94,0.15
2460,73,3,196.52,0.0
2460,93,1,95.51,0.05
2460,78,4,103.04,0.05
2461,19,3,95.69,0.0
2462,114,3,15.92,0.05
2462,62,1,84.46,0.0
2462,17,4,119.1,0.05
2463,80,1,98.07,0.0
2463,3,3,14.82,0.0
2463,51,2,103.56,0.05
2463,89,1,228.89,0.0
2464,105,4,98.58,0.05
2465,36,1,128.92,0.15
2465,21,4,17.94,0.1
2466,60,1,164.51,0.0
2467,100,4,7.93,0.0
2467,104,3,40.35,0.0
2467,57,3,83.71,0.0
2467,110,4,90.48,0.0
2468,2,3,36.95,0.0
2468,47,4,34.73,0.1
2468,21,4,17.94,0.0
2468,80,3,98.07,0.0
2469,112,2,111.9,0.0
2469,52,4,8.87,0.0
2470,112,1,111.9,0.1
2470,97,2,95.92,0.05
2470,58,3,247.78,0.1
2470,89,3,228.89,0.0
2470,47,1,34.73,0.0
2471,80,4,98.07,0.05
2472,41,2,20.64,0.15
2473,6,1,49.95,0.0
2473,95,1,172.43,0.0
2473,87,1,139.22,0.0
2473,66,4,16.2,0.0
2474,104,2,40.35,0.05
2475,70,1,117.08,0.0
2475,104,1,40.35,0.1
2475,76,1,126.97,0.0
2475,78,1,103.04,0.0
2475,112,2,111.9,0.0
2476,89,1,228.89,0.0
2477,100,2,7.93,0.0
2478,21,3,17.94,0.05
2479,73,2,196.52,0.05
2479,68,2,62.0,0.0
2479,111,4,166.92,0.0
2480,20,3,104.44,0.15
2480,1,4,173.31,0.0
2480,32,4,94.69,0.15
2480,29,3,62.24,0.05
2480,11,1,218.49,0.05
2481,37,3,248.4,0.0
2482,50,3,63.25,0.0
2482,19,2,95.69,0.0
2482,113,2,185.96,0.0
2482,93,4,95.51,0.0
2482,91,3,189.69,0.15
2483,47,3,34.73,0.05
2483,105,3,98.58,0.0
2483,108,4,12.63,0.0
2483,120,1,109.63,0.15
2483,100,3,7.93,0.1
2484,108,4,12.63,0.1
2484,19,3,95.69,0.1
2484,87,1,139.22,0.1
2485,54,2,29.0,0.0
2485,104,2,40.35,0.05
2485,19,2,95.69,0.0
2485,59,2,246.11,0.05
2485,56,3,89.71,0.0
2486,82,1,309.81,0.0
2486,61,2,69.89,0.1
2486,107,1,17.74,0.0
2487,17,1,119.1,0.0
2487,73,4,196.52,0.15
2487,38,3,18.01,0.0
2487,47,4,34.73,0.0
2488,90,1,95.93,0.0
2488,32,2,94.69,0.0
2488,80,2,98.07,0.15
2489,114,4,15.92,0.05
2490,85,1,21.51,0.0
2491,109,1,334.93,0.0
2491,72,4,76.53,0.05
2491,23,4,14.37,0.1
2491,51,3,103.56,0.15
2492,17,4,119.1,0.05
2492,18,4,146.24,0.0
2492,34,4,87.0,0.05
2492,47,3,34.73,0.0
2492,114,4,15.92,0.15
2493,13,3,26.95,0.1
2494,92,3,203.19,0.0
2494,99,1,6.31,0.15
2494,69,3,303.67,0.05
2494,63,3,198.88,0.15
2495,88,2,209.33,0.1
2495,76,3,126.97,0.0
2496,76,4,126.97,0.15
2496,38,4,18.01,0.1
2496,53,1,64.96,0.1
2496,96,4,102.11,0.0
2497,18,3,146.24,0.15
2497,91,4,189.69,0.0
2497,9,2,92.79,0.15
2497,15,3,73.11,0.15
2497,92,1,203.19,0.0
2498,18,4,146.24,0.0
2498,52,3,8.87,0.1
2498,87,4,139.22,0.15
2498,26,4,144.67,0.1
2499,3,1,14.82,0.0
2500,77,3,113.8,0.0
2500,8,3,55.63,0.05
2500,51,3,103.56,0.1
2500,24,3,6.44,0.0
2501,85,1,21.51,0.0
2502,113,4,185.96,0.05
2502,93,3,95.51,0.15
2502,89,2,228.89,0.1
2503,60,2,164.51,0.15
2503,20,2,104.44,0.0
2503,96,2,102.11,0.0
2503,43,3,194.97,0.0
2503,9,4,92.79,0.05
2504,50,3,63.25,0.1
2504,103,4,82.31,0.0
2505,33,1,108.5,0.05
2506,77,4,113.8,0.05
2506,5,4,210.97,0.1
2506,62,4,84.46,0.15
2506,108,3,12.63,0.05
2506,34,2,87.0,0.15
2507,50,2,63.25,0.15
2507,55,1,453.51,0.0
2507,65,2,58.76,0.0
2508,63,1,198.88,0.05
2508,27,1,260.27,0.15
2508,41,1,20.64,0.15
2508,94,4,152.29,0.0
2509,24,4,6.44,0.0
2510,23,3,14.37,0.05
2510,111,3,166.92,0.0
2510,118,2,105.29,0.1
2510,57,1,83.71,0.1
2511,84,4,91.45,0.0
2512,87,3,139.22,0.0
2512,10,4,20.11,0.1
2512,50,4,63.25,0.15
2513,108,1,12.63,0.0
2513,117,2,171.89,0.15
2513,65,3,58.76,0.0
2514,98,3,19.56,0.1
2514,103,4,82.31,0.05
2515,61,1,69.89,0.0
2516,2,2,36.95,0.0
2516,7,1,86.33,0.0
2516,85,2,21.51,0.05
2516,17,2,119.1,0.05
2517,98,3,19.56,0.0
2517,70,3,117.08,0.05
2517,109,4,334.93,0.0
2517,69,2,303.67,0.15
2518,46,4,109.92,0.05
2518,102,3,42.75,0.0
2518,53,2,64.96,0.0
2518,97,2,95.92,0.15
2518,11,3,218.49,0.0
2519,25,2,86.9,0.0
2519,1,2,173.31,0.1
2519,101,2,172.44,0.0
2519,86,3,158.44,0.0
2520,93,3,95.51,0.1
2520,115,4,177.58,0.0
2520,25,4,86.9,0.0
2521,42,2,226.4,0.1
2521,5,2,210.97,0.0
2521,59,1,246.11,0.0
2522,97,3,95.92,0.1
2522,4,1,176.28,0.15
2522,96,1,102.11,0.0
2523,76,2,126.97,0.05
2524,30,4,432.29,0.05
2524,39,3,391.17,0.15
2525,118,1,105.29,0.1
2525,115,1,177.58,0.0
2525,22,1,442.39,0.0
2525,65,2,58.76,0.05
2526,15,3,73.11,0.0
2526,77,3,113.8,0.15
2527,55,3,453.51,0.1
2527,21,4,17.94,0.05
2527,77,2,113.8,0.05
2527,10,4,20.11,0.0
2527,35,3,326.86,0.1
2528,47,3,34.73,0.1
2528,27,4,260.27,0.0
2528,79,3,128.37,0.15
2528,57,3,83.71,0.05
2529,118,4,105.29,0.0
2530,62,2,84.46,0.0
2530,36,2,128.92,0.0
2530,31,3,128.75,0.1
2530,57,4,83.71,0.05
2531,48,2,41.3,0.0
2531,64,2,15.03,0.1
2531,76,1,126.97,0.15
2532,42,1,226.4,0.0
2532,71,1,458.78,0.1
2532,47,2,34.73,0.0
2532,37,3,248.4,0.0
2533,100,4,7.93,0.0
2534,86,2,158.44,0.1
2534,70,2,117.08,0.15
2534,3,1,14.82,0.1
2534,74,4,124.34,0.0
2534,51,4,103.56,0.1
2535,25,2,86.9,0.0
2535,60,4,164.51,0.05
2535,110,2,90.48,0.1
2535,55,2,453.51,0.05
2536,2,1,36.95,0.15
2536,102,3,42.75,0.0
2536,113,3,185.96,0.15
2537,88,1,209.33,0.0
2538,52,2,8.87,0.05
2538,46,2,109.92,0.0
2539,55,1,453.51,0.05
2539,64,4,15.03,0.0
2539,16,2,41.29,0.1
2540,101,1,172.44,0.1
2540,109,3,334.93,0.0
2540,71,4,458.78,0.0
2540,59,3,246.11,0.0
2540,86,1,158.44,0.0
2541,5,1,210.97,0.0
2541,99,1,6.31,0.0
2541,59,1,246.11,0.05
2542,71,1,458.78,0.0
2542,58,4,247.78,0.1
2543,29,4,62.24,0.0
2544,48,3,41.3,0.15
2544,68,2,62.0,0.05
2544,28,1,94.22,0.05
2544,5,4,210.97,0.0
2544,53,2,64.96,0.1
2545,73,2,196.52,0.15
2545,46,3,109.92,0.0
2545,58,1,247.78,0.0
2546,84,1,91.45,0.0
2546,79,3,128.37,0.0
2546,95,4,172.43,0.0
2546,65,2,58.76,0.0
2546,71,4,458.78,0.1
2547,3,3,14.82,0.0
2548,49,1,323.27,0.05
2548,2,1,36.95,0.0
2548,67,3,47.51,0.15
2548,86,3,158.44,0.15
2549,6,3,49.95,0.0
2549,112,3,111.9,0.0
2549,107,2,17.74,0.0
2550,31,1,128.75,0.15
2550,43,2,194.97,0.15
2550,56,4,89.71,0.0
2550,84,2,91.45,0.05
2550,45,3,115.78,0.05
2551,94,3,152.29,0.15
2551,29,2,62.24,0.0
2551,31,3,128.75,0.15
2551,45,4,115.78,0.05
2551,9,2,92.79,0.15
2552,3,4,14.82,0.05
2552,35,2,326.86,0.0
2552,90,1,95.93,0.0
2552,112,1,111.9,0.15
2552,116,4,82.84,0.0
2553,27,1,260.27,0.1
2553,10,1,20.11,0.05
2553,64,4,15.03,0.1
2553,106,1,44.44,0.0
2554,7,3,86.33,0.0
2554,13,3,26.95,0.05
2554,49,4,323.27,0.0
2555,52,4,8.87,0.0
2555,76,2,126.97,0.1
2555,65,3,58.76,0.05
2555,58,3,247.78,0.05
2556,16,2,41.29,0.0
2556,60,3,164.51,0.05
2556,116,1,82.84,0.05
2556,30,1,432.29,0.0
2557,43,3,194.97,0.0
2557,5,3,210.97,0.0
2557,109,4,334.93,0.0
2557,34,3,87.0,0.0
2558,103,4,82.31,0.1
2558,114,1,15.92,0.0
2558,15,4,73.11,0.05
2558,107,2,17.74,0.0
2558,29,2,62.24,0.1
2559,86,4,158.44,0.0
2559,54,1,29.0,0.0
2559,1,4,173.31,0.0
2559,91,3,189.69,0.0
2560,50,2,63.25,0.0
2560,12,4,39.39,0.15
2560,72,2,76.53,0.0
2561,86,3,158.44,0.0
2561,46,4,109.92,0.0
2561,35,1,326.86,0.0
2561,120,4,109.63,0.1
2561,17,1,119.1,0.1
2562,40,2,130.65,0.15
2562,5,2,210.97,0.05
2563,17,4,119.1,0.05
2563,58,3,247.78,0.05
2563,118,3,105.29,0.1
2563,93,1,95.51,0.1
2564,38,1,18.01,0.0
2564,35,4,326.86,0.05
2564,78,3,103.04,0.15
2564,79,4,128.37,0.0
2564,25,4,86.9,0.05
2565,27,1,260.27,0.05
2565,98,1,19.56,0.15
2565,24,2,6.44,0.0
2565,5,4,210.97,0.05
2565,25,1,86.9,0.0
2566,102,1,42.75,0.1
2566,86,1,158.44,0.0
2566,114,4,15.92,0.05
2567,112,2,111.9,0.1
2568,70,4,117.08,0.0
2568,117,3,171.89,0.0
2568,13,3,26.95,0.1
2568,47,1,34.73,0.0
2569,51,4,103.56,0.15
2569,5,2,210.97,0.0
2569,19,3,95.69,0.05
2570,83,2,23.92,0.0
2570,13,1,26.95,0.05
2570,102,2,42.75,0.0
2570,100,1,7.93,0.1
2571,51,2,103.56,0.15
2572,7,4,86.33,0.1
2572,69,1,303.67,0.05
2572,28,2,94.22,0.0
2573,11,2,218.49,0.1
2573,119,1,22.12,0.0
2573,36,1,128.92,0.1
2573,97,2,95.92,0.0
2574,84,3,91.45,0.05
2574,120,3,109.63,0.1
2575,108,2,12.63,0.0
2575,68,4,62.0,0.0
2575,79,1,128.37,0.0
2575,22,2,442.39,0.0
2575,9,2,92.79,0.0
2576,86,3,158.44,0.05
2576,110,3,90.48,0.0
2576,87,2,139.22,0.15
2576,32,1,94.69,0.1
2576,71,4,458.78,0.0
2577,23,2,14.37,0.05
2577,95,4,172.43,0.1
2577,35,2,326.86,0.05
2577,97,3,95.92,0.0
2577,55,3,453.51,0.15
2578,96,1,102.11,0.15
2578,60,2,164.51,0.0
2578,5,4,210.97,0.0
2578,79,1,128.37,0.15
2579,87,4,139.22,0.0
2579,54,1,29.0,0.0
2579,75,1,66.25,0.0
2580,24,4,6.44,0.0
2580,1,2,173.31,0.05
2580,109,1,334.93,0.15
2581,52,2,8.87,0.0
2581,108,4,12.63,0.0
2581,120,3,109.63,0.0
2581,30,2,432.29,0.0
2582,41,3,20.64,0.0
2582,60,3,164.51,0.0
2582,118,3,105.29,0.0
