shipment_id,order_id,warehouse,carrier,shipped_date,delivered_date
1090,1278,CLT-03,DHL,2025-07-19 02:24:00,2025-07-24 02:24:00
1091,1280,CLT-03,USPS,2024-10-09 00:58:00,2024-10-14 00:58:00
1092,1281,DFW-02,DHL,2025-03-14 16:09:00,2025-03-16 16:09:00
1093,1285,ATL-01,USPS,2024-11-12 08:44:00,2024-11-14 08:44:00
1094,1286,ATL-01,UPS,2024-09-06 09:05:00,
1095,1287,CLT-03,FedEx,2025-05-23 02:40:00,
1096,1289,ATL-01,UPS,2025-06-06 00:05:00,2025-06-07 00:05:00
1097,1290,DFW-02,DHL,2025-10-20 17:45:00,2025-10-22 17:45:00
1098,1291,DFW-02,DHL,2025-10-06 09:24:00,2025-10-07 09:24:00
1099,1293,DFW-02,DHL,2025-11-15 17:10:00,
1100,1294,DFW-02,USPS,2025-04-26 22:50:00,2025-05-01 22:50:00
1101,1295,ATL-01,DHL,2025-06-07 02:42:00,
1102,1296,ATL-01,UPS,2025-10-29 16:19:00,2025-11-03 16:19:00
1103,1297,CLT-03,UPS,2024-11-28 20:27:00,2024-11-30 20:27:00
1104,1298,ATL-01,DHL,2025-01-11 07:00:00,2025-01-16 07:00:00
1105,1299,DFW-02,FedEx,2025-03-13 00:22:00,2025-03-16 00:22:00
1106,1300,CLT-03,DHL,2025-09-08 02:51:00,2025-09-13 02:51:00
1107,1301,ATL-01,FedEx,2025-09-27 07:31:00,
1108,1302,CLT-03,DHL,2025-10-23 15:52:00,
1109,1303,ATL-01,USPS,2025-08-10 13:02:00,2025-08-15 13:02:00
1110,1306,CLT-03,DHL,2025-09-15 19:48:00,
1111,1307,ATL-01,UPS,2025-10-03 04:57:00,2025-10-08 04:57:00
1112,1308,ATL-01,UPS,2025-09-23 17:00:00,2025-09-25 17:00:00
1113,1309,CLT-03,UPS,2025-07-21 12:38:00,2025-07-26 12:38:00
1114,1310,DFW-02,UPS,2025-07-18 11:44:00,2025-07-20 11:44:00
1115,1311,ATL-01,UPS,2025-06-14 00:13:00,
1116,1312,ATL-01,UPS,2025-07-02 07:36:00,
1117,1313,DFW-02,DHL,2025-10-21 12:30:00,2025-10-22 12:30:00
1118,1314,ATL-01,USPS,2025-03-12 04:31:00,2025-03-14 04:31:00
1119,1315,ATL-01,USPS,2025-07-14 16:06:00,2025-07-15 16:06:00
1120,1317,DFW-02,USPS,2024-09-21 06:03:00,2024-09-25 06:03:00
1121,1318,CLT-03,FedEx,2025-07-02 05:56:00,2025-07-06 05:56:00
1122,1319,DFW-02,DHL,2024-10-21 18:11:00,2024-10-22 18:11:00
1123,1320,CLT-03,FedEx,2025-02-14 15:04:00,2025-02-17 15:04:00
1124,1321,ATL-01,USPS,2025-10-18 13:46:00,2025-10-21 13:46:00
1125,1322,DFW-02,UPS,2025-04-23 00:43:00,2025-04-27 00:43:00
1126,1323,ATL-01,DHL,2025-06-11 19:56:00,2025-06-15 19:56:00
1127,1324,ATL-01,UPS,2025-10-02 14:46:00,2025-10-06 14:46:00
1128,1325,CLT-03,DHL,2024-11-16 14:53:00,2024-11-19 14:53:00
1129,1326,ATL-01,FedEx,2025-07-07 01:23:00,
1130,1327,ATL-01,FedEx,2024-09-28 05:47:00,2024-10-02 05:47:00
1131,1328,ATL-01,USPS,2025-11-12 12:59:00,
1132,1329,CLT-03,USPS,2025-02-11 05:26:00,2025-02-13 05:26:00
1133,1330,DFW-02,FedEx,2025-05-31 07:58:00,2025-06-02 07:58:00
1134,1331,ATL-01,DHL,2025-06-19 17:55:00,
1135,1332,CLT-03,DHL,2025-01-23 20:19:00,2025-01-24 20:19:00
1136,1333,ATL-01,UPS,2025-09-25 13:47:00,2025-09-30 13:47:00
1137,1334,ATL-01,USPS,2025-02-02 02:57:00,2025-02-04 02:57:00
1138,1336,CLT-03,UPS,2025-08-10 10:22:00,2025-08-13 10:22:00
1139,1337,ATL-01,USPS,2025-10-06 18:32:00,2025-10-11 18:32:00
1140,1338,DFW-02,DHL,2025-09-06 17:41:00,2025-09-10 17:41:00
1141,1339,ATL-01,UPS,2025-10-23 19:38:00,2025-10-27 19:38:00
1142,1340,DFW-02,UPS,2025-06-06 18:23:00,2025-06-11 18:23:00
1143,1341,ATL-01,FedEx,2025-02-14 14:21:00,2025-02-18 14:21:00
1144,1342,DFW-02,UPS,2025-06-12 07:46:00,2025-06-17 07:46:00
1145,1345,CLT-03,FedEx,2025-01-06 18:40:00,
1146,1346,ATL-01,FedEx,2025-06-09 04:23:00,2025-06-14 04:23:00
1147,1347,CLT-03,UPS,2025-10-25 00:19:00,2025-10-28 00:19:00
1148,1348,ATL-01,DHL,2025-04-21 22:34:00,2025-04-25 22:34:00
1149,1349,CLT-03,FedEx,2025-01-27 23:32:00,2025-01-29 23:32:00
1150,1350,ATL-01,FedEx,2025-01-31 11:00:00,2025-02-01 11:00:00
1151,1351,ATL-01,FedEx,2025-10-25 02:18:00,2025-10-29 02:18:00
1152,1352,ATL-01,FedEx,2025-05-14 08:58:00,2025-05-15 08:58:00
1153,1353,DFW-02,DHL,2024-11-15 23:48:00,
1154,1354,ATL-01,DHL,2024-11-25 18:14:00,2024-11-30 18:14:00
1155,1355,ATL-01,DHL,2025-08-13 10:25:00,2025-08-17 10:25:00
1156,1357,DFW-02,USPS,2025-01-25 08:27:00,
1157,1358,CLT-03,USPS,2025-10-31 22:06:00,2025-11-04 22:06:00
1158,1359,DFW-02,USPS,2025-11-03 01:27:00,2025-11-04 01:27:00
1159,1360,DFW-02,FedEx,2025-04-19 16:35:00,2025-04-21 16:35:00
1160,1361,CLT-03,DHL,2025-10-15 09:35:00,2025-10-17 09:35:00
1161,1363,DFW-02,USPS,2025-05-05 04:26:00,2025-05-10 04:26:00
1162,1364,CLT-03,FedEx,2025-08-08 00:38:00,2025-08-09 00:38:00
1163,1365,ATL-01,DHL,2025-07-03 08:43:00,2025-07-06 08:43:00
1164,1366,ATL-01,USPS,2025-05-14 12:05:00,2025-05-19 12:05:00
1165,1367,CLT-03,DHL,2025-03-30 22:05:00,2025-04-03 22:05:00
1166,1368,CLT-03,FedEx,2025-03-30 07:23:00,2025-04-03 07:23:00
1167,1369,DFW-02,DHL,2025-09-27 15:44:00,2025-10-01 15:44:00
1168,1370,DFW-02,FedEx,2025-07-18 08:49:00,
1169,1371,DFW-02,FedEx,2025-09-12 21:38:00,2025-09-14 21:38:00
1170,1372,ATL-01,USPS,2025-06-24 19:55:00,2025-06-28 19:55:00
1171,1373,DFW-02,DHL,2025-10-09 13:48:00,2025-10-10 13:48:00
1172,1374,CLT-03,UPS,2025-02-03 01:48:00,
1173,1375,ATL-01,FedEx,2025-11-13 17:59:00,
1174,1377,DFW-02,FedEx,2025-09-13 10:19:00,2025-09-16 10:19:00
1175,1379,CLT-03,UPS,2025-07-05 13:30:00,2025-07-07 13:30:00
1176,1380,CLT-03,FedEx,2025-10-15 16:37:00,2025-10-20 16:37:00
1177,1381,CLT-03,USPS,2025-10-05 16:05:00,2025-10-09 16:05:00
1178,1383,ATL-01,DHL,2025-08-10 09:53:00,2025-08-11 09:53:00
1179,1384,CLT-03,UPS,2024-07-25 18:43:00,
1180,1385,CLT-03,DHL,2024-10-30 05:59:00,2024-11-02 05:59:00
1181,1386,ATL-01,UPS,2024-08-11 05:00:00,2024-08-16 05:00:00
1182,1387,CLT-03,UPS,2025-10-28 07:29:00,2025-11-01 07:29:00
1183,1388,ATL-01,USPS,2025-07-27 20:48:00,2025-07-30 20:48:00
1184,1389,ATL-01,DHL,2025-02-23 13:16:00,2025-02-24 13:16:00
1185,1390,DFW-02,FedEx,2025-08-26 16:34:00,
1186,1392,ATL-01,FedEx,2025-06-17 21:57:00,
1187,1394,DFW-02,UPS,2025-09-04 23:35:00,2025-09-07 23:35:00
1188,1395,ATL-01,UPS,2024-12-22 08:33:00,
1189,1396,ATL-01,FedEx,2024-11-08 09:03:00,2024-11-09 09:03:00
1190,1397,DFW-02,FedEx,2025-09-24 15:20:00,
1191,1398,ATL-01,USPS,2025-06-29 07:21:00,2025-07-04 07:21:00
1192,1400,ATL-01,USPS,2025-10-29 14:39:00,2025-11-02 14:39:00
1193,1401,ATL-01,UPS,2025-10-06 09:15:00,2025-10-10 09:15:00
1194,1402,ATL-01,FedEx,2025-06-19 15:12:00,2025-06-23 15:12:00
1195,1403,DFW-02,USPS,2024-10-17 22:21:00,2024-10-20 22:21:00
1196,1404,CLT-03,UPS,2025-07-28 08:31:00,2025-07-29 08:31:00
1197,1405,DFW-02,FedEx,2025-06-11 01:58:00,2025-06-14 01:58:00
1198,1406,DFW-02,USPS,2025-03-13 19:52:00,
1199,1407,CLT-03,USPS,2025-09-23 12:42:00,2025-09-24 12:42:00
1200,1409,ATL-01,USPS,2025-05-04 17:35:00,2025-05-07 17:35:00
1201,1410,DFW-02,UPS,2025-11-05 12:18:00,2025-11-09 12:18:00
1202,1411,CLT-03,UPS,2025-08-29 19:35:00,2025-09-03 19:35:00
1203,1412,CLT-03,USPS,2025-10-02 22:40:00,2025-10-05 22:40:00
1204,1413,DFW-02,FedEx,2025-04-17 01:21:00,
1205,1414,DFW-02,UPS,2025-10-20 21:00:00,2025-10-21 21:00:00
1206,1415,ATL-01,USPS,2025-05-12 02:52:00,2025-05-14 02:52:00
1207,1417,ATL-01,DHL,2025-05-05 17:58:00,2025-05-07 17:58:00
1208,1420,ATL-01,DHL,2025-05-04 14:44:00,2025-05-05 14:44:00
1209,1421,ATL-01,UPS,2025-10-24 15:59:00,2025-10-27 15:59:00
1210,1422,DFW-02,DHL,2025-07-09 20:35:00,
1211,1425,DFW-02,FedEx,2025-11-11 11:32:00,2025-11-12 11:32:00
1212,1426,DFW-02,UPS,2025-09-01 02:27:00,2025-09-06 02:27:00
1213,1427,DFW-02,USPS,2024-12-30 08:19:00,
1214,1429,DFW-02,USPS,2025-07-19 13:21:00,2025-07-24 13:21:00
1215,1430,CLT-03,DHL,2025-08-15 14:25:00,2025-08-17 14:25:00
1216,1431,DFW-02,DHL,2025-06-10 23:05:00,2025-06-15 23:05:00
1217,1432,DFW-02,DHL,2025-03-04 06:54:00,2025-03-06 06:54:00
1218,1433,CLT-03,FedEx,2025-07-30 18:41:00,
1219,1435,DFW-02,USPS,2025-07-30 07:48:00,2025-07-31 07:48:00
1220,1437,CLT-03,UPS,2025-02-20 04:11:00,2025-02-25 04:11:00
1221,1438,CLT-03,USPS,2025-05-14 09:46:00,2025-05-16 09:46:00
1222,1439,ATL-01,DHL,2025-09-02 01:40:00,2025-09-07 01:40:00
1223,1441,ATL-01,USPS,2025-05-19 02:18:00,2025-05-24 02:18:00
1224,1443,DFW-02,USPS,2025-02-21 18:16:00,2025-02-22 18:16:00
1225,1446,ATL-01,DHL,2025-06-26 16:33:00,
1226,1448,DFW-02,FedEx,2025-06-09 18:38:00,2025-06-14 18:38:00
1227,1449,ATL-01,UPS,2025-08-19 07:00:00,2025-08-21 07:00:00
1228,1450,ATL-01,UPS,2025-04-14 10:46:00,2025-04-17 10:46:00
1229,1451,ATL-01,FedEx,2025-05-09 14:21:00,2025-05-12 14:21:00
1230,1452,ATL-01,UPS,2025-10-19 09:16:00,
1231,1453,ATL-01,USPS,2024-09-10 07:26:00,
1232,1454,ATL-01,USPS,2024-11-11 08:42:00,2024-11-12 08:42:00
1233,1455,DFW-02,UPS,2025-07-29 16:00:00,2025-08-02 16:00:00
1234,1457,ATL-01,DHL,2025-09-25 01:51:00,2025-09-30 01:51:00
1235,1458,CLT-03,FedEx,2025-10-06 04:02:00,2025-10-09 04:02:00
1236,1459,CLT-03,USPS,2024-08-03 16:48:00,2024-08-04 16:48:00
1237,1460,CLT-03,UPS,2025-07-09 22:39:00,2025-07-11 22:39:00
1238,1461,CLT-03,FedEx,2025-05-14 18:13:00,2025-05-18 18:13:00
1239,1462,CLT-03,DHL,2025-09-16 12:52:00,2025-09-18 12:52:00
1240,1464,DFW-02,FedEx,2025-09-27 13:20:00,2025-09-30 13:20:00
1241,1465,CLT-03,UPS,2025-06-29 17:34:00,2025-07-03 17:34:00
1242,1466,ATL-01,FedEx,2025-07-18 10:31:00,2025-07-23 10:31:00
1243,1467,CLT-03,USPS,2024-09-03 15:25:00,
1244,1468,DFW-02,FedEx,2024-11-26 17:06:00,
1245,1469,ATL-01,DHL,2025-06-13 04:37:00,2025-06-16 04:37:00
1246,1470,DFW-02,USPS,2025-04-14 16:39:00,2025-04-15 16:39:00
1247,1471,DFW-02,UPS,2025-08-04 21:54:00,2025-08-07 21:54:00
1248,1472,CLT-03,UPS,2025-05-03 16:34:00,2025-05-04 16:34:00
1249,1473,DFW-02,DHL,2025-01-15 07:41:00,2025-01-16 07:41:00
1250,1474,CLT-03,UPS,2025-10-30 17:38:00,
1251,1476,DFW-02,DHL,2025-09-11 07:52:00,2025-09-12 07:52:00
1252,1478,CLT-03,FedEx,2025-09-06 22:02:00,
1253,1479,DFW-02,FedEx,2025-02-24 05:19:00,
1254,1480,DFW-02,UPS,2025-03-28 12:54:00,2025-04-01 12:54:00
1255,1483,ATL-01,UPS,2025-06-13 22:56:00,
1256,1485,ATL-01,USPS,2025-02-05 17:57:00,
1257,1486,DFW-02,FedEx,2025-09-25 01:08:00,2025-09-29 01:08:00
1258,1487,ATL-01,USPS,2025-05-21 11:39:00,2025-05-24 11:39:00
1259,1488,CLT-03,DHL,2025-09-25 03:17:00,2025-09-26 03:17:00
1260,1489,DFW-02,UPS,2025-06-17 04:24:00,2025-06-18 04:24:00
1261,1491,DFW-02,FedEx,2025-11-07 08:49:00,2025-11-10 08:49:00
1262,1492,CLT-03,DHL,2025-02-27 08:59:00,2025-03-02 08:59:00
1263,1493,DFW-02,USPS,2025-06-25 18:52:00,2025-06-30 18:52:00
1264,1494,ATL-01,USPS,2025-05-29 20:27:00,2025-06-03 20:27:00
1265,1495,DFW-02,FedEx,2025-10-30 08:14:00,2025-11-03 08:14:00
1266,1496,CLT-03,UPS,2025-09-11 01:26:00,2025-09-13 01:26:00
1267,1497,ATL-01,FedEx,2025-10-30 05:45:00,2025-11-01 05:45:00
1268,1498,ATL-01,DHL,2025-06-22 10:41:00,2025-06-24 10:41:00
1269,1499,CLT-03,FedEx,2025-06-13 03:20:00,
1270,1501,CLT-03,USPS,2025-08-10 03:42:00,2025-08-13 03:42:00
1271,1502,DFW-02,USPS,2025-02-23 03:12:00,2025-02-28 03:12:00
1272,1503,ATL-01,FedEx,2025-10-10 21:18:00,2025-10-14 21:18:00
1273,1504,CLT-03,FedEx,2025-07-20 13:27:00,
1274,1505,DFW-02,DHL,2025-08-13 17:40:00,2025-08-15 17:40:00
1275,1506,DFW-02,USPS,2025-09-27 18:54:00,
1276,1507,ATL-01,DHL,2025-03-08 18:44:00,2025-03-11 18:44:00
1277,1508,ATL-01,USPS,2025-09-11 18:35:00,2025-09-14 18:35:00
1278,1509,CLT-03,UPS,2024-11-24 20:29:00,2024-11-26 20:29:00
1279,1510,ATL-01,UPS,2025-09-17 12:46:00,2025-09-22 12:46:00
1280,1511,ATL-01,UPS,2025-10-18 16:41:00,
1281,1512,DFW-02,DHL,2025-07-03 13:52:00,2025-07-08 13:52:00
1282,1513,ATL-01,DHL,2025-02-02 20:17:00,2025-02-03 20:17:00
1283,1514,CLT-03,DHL,2025-07-17 16:54:00,2025-07-20 16:54:00
1284,1516,ATL-01,DHL,2025-07-14 08:46:00,2025-07-17 08:46:00
1285,1517,CLT-03,FedEx,2025-08-16 15:42:00,2025-08-20 15:42:00
1286,1518,ATL-01,USPS,2024-11-13 08:58:00,2024-11-14 08:58:00
1287,1521,ATL-01,UPS,2025-02-08 13:03:00,2025-02-10 13:03:00
1288,1522,ATL-01,DHL,2025-08-19 00:08:00,2025-08-22 00:08:00
1289,1525,CLT-03,DHL,2025-03-03 10:13:00,2025-03-05 10:13:00
1290,1526,DFW-02,DHL,2025-04-08 02:00:00,
1291,1527,DFW-02,USPS,2025-03-25 18:38:00,2025-03-29 18:38:00
1292,1528,DFW-02,DHL,2025-08-14 12:13:00,2025-08-15 12:13:00
1293,1530,ATL-01,DHL,2025-11-01 13:55:00,
1294,1531,DFW-02,DHL,2025-07-04 01:43:00,2025-07-05 01:43:00
1295,1532,CLT-03,FedEx,2025-02-06 23:07:00,
1296,1533,ATL-01,UPS,2024-08-27 08:30:00,2024-08-30 08:30:00
1297,1534,DFW-02,UPS,2025-09-07 08:28:00,2025-09-09 08:28:00
1298,1535,DFW-02,FedEx,2025-10-05 10:12:00,2025-10-10 10:12:00
1299,1536,ATL-01,USPS,2024-12-28 17:01:00,2024-12-31 17:01:00
1300,1537,DFW-02,DHL,2025-07-30 04:50:00,2025-08-04 04:50:00
1301,1538,CLT-03,UPS,2025-09-04 20:08:00,2025-09-08 20:08:00
1302,1539,CLT-03,DHL,2025-11-12 14:35:00,2025-11-17 14:35:00
1303,1540,CLT-03,DHL,2025-10-26 07:52:00,2025-10-30 07:52:00
1304,1541,DFW-02,DHL,2025-08-04 22:19:00,2025-08-08 22:19:00
1305,1542,CLT-03,UPS,2025-03-03 14:48:00,2025-03-06 14:48:00
1306,1543,DFW-02,USPS,2025-04-29 20:01:00,2025-05-02 20:01:00
1307,1545,CLT-03,USPS,2025-01-04 08:11:00,2025-01-07 08:11:00
1308,1548,ATL-01,USPS,2025-03-30 05:59:00,2025-04-01 05:59:00
1309,1549,ATL-01,FedEx,2025-10-24 04:38:00,2025-10-27 04:38:00
1310,1550,ATL-01,FedEx,2024-12-28 09:05:00,2025-01-01 09:05:00
1311,1551,ATL-01,UPS,2025-04-25 01:13:00,
1312,1552,ATL-01,UPS,2024-12-05 18:03:00,
1313,1553,CLT-03,USPS,2024-11-01 00:11:00,2024-11-02 00:11:00
1314,1554,CLT-03,UPS,2025-11-08 09:00:00,2025-11-12 09:00:00
1315,1555,CLT-03,UPS,2025-04-15 09:28:00,2025-04-20 09:28:00
1316,1556,ATL-01,USPS,2024-11-20 14:31:00,2024-11-25 14:31:00
1317,1557,ATL-01,USPS,2025-07-08 13:42:00,
1318,1558,CLT-03,USPS,2025-01-03 06:43:00,2025-01-05 06:43:00
1319,1559,CLT-03,DHL,2024-09-15 00:47:00,2024-09-18 00:47:00
1320,1560,ATL-01,UPS,2025-07-28 04:30:00,2025-07-29 04:30:00
1321,1561,ATL-01,DHL,2025-03-22 00:52:00,2025-03-23 00:52:00
1322,1562,DFW-02,DHL,2025-11-14 10:22:00,2025-11-19 10:22:00
1323,1563,DFW-02,FedEx,2025-06-29 16:18:00,2025-07-02 16:18:00
1324,1564,ATL-01,FedEx,2024-08-11 13:37:00,
1325,1565,DFW-02,USPS,2025-04-09 00:39:00,2025-04-12 00:39:00
1326,1566,CLT-03,UPS,2024-08-05 04:50:00,
1327,1567,CLT-03,FedEx,2024-09-17 07:41:00,2024-09-21 07:41:00
1328,1568,DFW-02,FedEx,2024-10-30 18:44:00,2024-11-01 18:44:00
1329,1569,CLT-03,USPS,2025-01-04 16:27:00,2025-01-05 16:27:00
1330,1570,ATL-01,USPS,2025-10-24 04:24:00,2025-10-28 04:24:00
1331,1571,DFW-02,USPS,2025-08-17 19:58:00,2025-08-19 19:58:00
1332,1572,DFW-02,DHL,2025-10-09 18:59:00,2025-10-12 18:59:00
1333,1573,DFW-02,UPS,2025-06-10 16:45:00,2025-06-13 16:45:00
1334,1574,DFW-02,USPS,2025-03-24 08:15:00,
1335,1575,CLT-03,UPS,2025-04-09 16:03:00,
1336,1576,ATL-01,DHL,2025-10-18 21:06:00,2025-10-19 21:06:00
1337,1577,ATL-01,USPS,2025-10-01 14:22:00,2025-10-06 14:22:00
1338,1578,DFW-02,FedEx,2025-04-13 22:09:00,2025-04-17 22:09:00
1339,1579,DFW-02,DHL,2025-06-10 22:30:00,2025-06-14 22:30:00
1340,1580,DFW-02,DHL,2025-10-11 00:52:00,2025-10-15 00:52:00
1341,1581,DFW-02,FedEx,2025-07-10 20:14:00,2025-07-12 20:14:00
1342,1582,ATL-01,UPS,2025-06-28 09:27:00,
1343,1583,CLT-03,USPS,2025-06-03 07:35:00,2025-06-04 07:35:00
1344,1584,CLT-03,USPS,2025-04-10 22:46:00,2025-04-13 22:46:00
1345,1585,CLT-03,DHL,2025-02-21 21:03:00,2025-02-24 21:03:00
1346,1586,CLT-03,USPS,2025-09-13 12:49:00,2025-09-14 12:49:00
1347,1588,DFW-02,UPS,2025-09-09 07:39:00,2025-09-10 07:39:00
1348,1589,CLT-03,FedEx,2025-08-26 01:04:00,2025-08-29 01:04:00
1349,1590,DFW-02,DHL,2025-03-14 14:58:00,2025-03-15 14:58:00
1350,1591,DFW-02,FedEx,2025-07-16 08:24:00,2025-07-20 08:24:00
1351,1592,ATL-01,FedEx,2025-06-26 09:25:00,2025-06-27 09:25:00
1352,1593,CLT-03,FedEx,2025-07-08 21:03:00,
1353,1594,ATL-01,UPS,2024-10-29 20:44:00,2024-10-30 20:44:00
1354,1595,CLT-03,FedEx,2025-08-31 18:03:00,2025-09-05 18:03:00
1355,1596,CLT-03,UPS,2025-08-21 19:47:00,2025-08-23 19:47:00
1356,1599,CLT-03,DHL,2025-07-12 03:47:00,2025-07-13 03:47:00
1357,1600,CLT-03,FedEx,2025-05-12 04:42:00,2025-05-16 04:42:00
1358,1601,ATL-01,UPS,2025-10-25 05:37:00,
1359,1602,DFW-02,UPS,2025-03-28 18:15:00,2025-04-02 18:15:00
1360,1603,CLT-03,USPS,2024-09-24 02:58:00,2024-09-26 02:58:00
1361,1604,ATL-01,USPS,2025-05-14 02:34:00,2025-05-15 02:34:00
1362,1605,ATL-01,FedEx,2024-10-16 22:38:00,
1363,1606,ATL-01,DHL,2024-09-03 04:37:00,
1364,1607,ATL-01,FedEx,2025-08-01 15:17:00,
1365,1608,DFW-02,USPS,2025-02-05 19:13:00,2025-02-10 19:13:00
1366,1609,DFW-02,DHL,2025-06-08 23:40:00,2025-06-11 23:40:00
1367,1611,CLT-03,DHL,2025-04-15 02:17:00,2025-04-18 02:17:00
1368,1612,CLT-03,USPS,2025-01-20 13:53:00,2025-01-21 13:53:00
1369,1613,DFW-02,UPS,2025-01-16 20:26:00,2025-01-19 20:26:00
1370,1614,CLT-03,UPS,2025-11-12 01:38:00,
1371,1615,CLT-03,UPS,2025-06-07 07:58:00,2025-06-09 07:58:00
1372,1617,CLT-03,USPS,2025-08-21 20:00:00,2025-08-25 20:00:00
1373,1618,ATL-01,FedEx,2025-08-18 21:43:00,2025-08-19 21:43:00
1374,1621,ATL-01,USPS,2025-08-16 11:18:00,2025-08-21 11:18:00
1375,1623,DFW-02,USPS,2025-06-11 17:54:00,
1376,1624,CLT-03,USPS,2024-12-07 13:01:00,2024-12-09 13:01:00
1377,1627,ATL-01,FedEx,2025-04-22 02:42:00,2025-04-25 02:42:00
1378,1628,ATL-01,USPS,2025-01-26 23:15:00,
1379,1629,DFW-02,FedEx,2025-07-23 23:18:00,2025-07-28 23:18:00
1380,1630,ATL-01,DHL,2025-09-19 01:43:00,2025-09-22 01:43:00
1381,1632,CLT-03,DHL,2025-09-04 15:14:00,2025-09-06 15:14:00
1382,1634,DFW-02,UPS,2025-03-30 19:47:00,2025-04-02 19:47:00
1383,1635,CLT-03,USPS,2025-09-24 05:00:00,
1384,1636,DFW-02,DHL,2025-05-14 12:03:00,2025-05-17 12:03:00
1385,1637,CLT-03,FedEx,2025-04-21 20:04:00,2025-04-23 20:04:00
1386,1638,ATL-01,USPS,2025-01-27 01:55:00,2025-01-28 01:55:00
1387,1639,DFW-02,UPS,2025-01-12 03:15:00,2025-01-14 03:15:00
1388,1640,ATL-01,USPS,2025-07-02 21:42:00,2025-07-03 21:42:00
1389,1641,DFW-02,FedEx,2024-11-20 22:45:00,
1390,1642,DFW-02,USPS,2025-07-12 00:50:00,2025-07-15 00:50:00
1391,1643,DFW-02,UPS,2025-05-01 19:30:00,
1392,1644,CLT-03,DHL,2025-09-08 16:32:00,2025-09-10 16:32:00
1393,1645,ATL-01,FedEx,2025-09-30 14:34:00,2025-10-04 14:34:00
1394,1646,ATL-01,USPS,2025-10-05 16:30:00,2025-10-09 16:30:00
1395,1647,ATL-01,USPS,2025-09-20 12:11:00,2025-09-24 12:11:00
1396,1648,CLT-03,DHL,2025-08-03 03:23:00,
1397,1649,CLT-03,FedEx,2024-09-13 12:35:00,2024-09-17 12:35:00
1398,1651,CLT-03,UPS,2024-11-01 10:38:00,2024-11-03 10:38:00
1399,1652,DFW-02,USPS,2025-07-07 05:08:00,2025-07-08 05:08:00
1400,1653,DFW-02,DHL,2025-05-31 19:46:00,2025-06-01 19:46:00
1401,1654,DFW-02,FedEx,2025-04-19 13:22:00,2025-04-20 13:22:00
1402,1655,DFW-02,DHL,2025-09-24 22:20:00,2025-09-27 22:20:00
1403,1656,CLT-03,FedEx,2025-01-27 13:06:00,2025-01-31 13:06:00
1404,1657,ATL-01,DHL,2024-10-17 06:41:00,2024-10-19 06:41:00
1405,1658,CLT-03,USPS,2025-10-10 10:17:00,2025-10-12 10:17:00
1406,1659,CLT-03,FedEx,2025-04-01 16:49:00,2025-04-04 16:49:00
1407,1660,DFW-02,FedEx,2025-08-04 04:58:00,2025-08-08 04:58:00
1408,1661,ATL-01,UPS,2025-10-29 22:11:00,2025-11-01 22:11:00
1409,1662,CLT-03,USPS,2025-05-12 01:38:00,2025-05-14 01:38:00
1410,1663,DFW-02,UPS,2025-09-01 17:47:00,2025-09-05 17:47:00
1411,1664,ATL-01,FedEx,2025-10-13 06:39:00,2025-10-16 06:39:00
1412,1665,DFW-02,USPS,2025-01-23 08:06:00,2025-01-26 08:06:00
1413,1666,CLT-03,USPS,2025-04-01 17:55:00,2025-04-02 17:55:00
1414,1669,ATL-01,FedEx,2025-04-11 02:43:00,2025-04-12 02:43:00
1415,1670,CLT-03,DHL,2025-05-07 19:17:00,
1416,1671,CLT-03,FedEx,2025-07-16 02:53:00,
1417,1672,CLT-03,DHL,2025-09-05 08:26:00,
1418,1674,DFW-02,DHL,2025-04-22 14:17:00,2025-04-27 14:17:00
1419,1675,ATL-01,USPS,2025-08-03 00:15:00,2025-08-04 00:15:00
1420,1676,CLT-03,USPS,2025-01-04 16:29:00,2025-01-09 16:29:00
1421,1677,DFW-02,DHL,2024-09-03 22:06:00,2024-09-04 22:06:00
1422,1678,CLT-03,DHL,2024-11-23 00:48:00,2024-11-24 00:48:00
1423,1679,CLT-03,USPS,2024-09-12 03:24:00,2024-09-17 03:24:00
1424,1680,ATL-01,DHL,2025-10-16 08:20:00,2025-10-21 08:20:00
1425,1681,DFW-02,UPS,2025-04-08 04:52:00,2025-04-09 04:52:00
1426,1682,ATL-01,DHL,2024-12-30 01:55:00,2025-01-04 01:55:00
1427,1683,DFW-02,USPS,2025-09-11 16:41:00,2025-09-13 16:41:00
1428,1684,DFW-02,USPS,2024-09-08 02:01:00,2024-09-09 02:01:00
1429,1685,CLT-03,USPS,2025-10-22 22:31:00,2025-10-25 22:31:00
1430,1686,DFW-02,UPS,2025-08-04 08:25:00,2025-08-05 08:25:00
1431,1687,DFW-02,DHL,2025-10-16 03:56:00,2025-10-18 03:56:00
1432,1688,CLT-03,USPS,2025-04-08 01:32:00,2025-04-10 01:32:00
1433,1689,DFW-02,DHL,2025-02-07 23:29:00,2025-02-11 23:29:00
1434,1691,DFW-02,UPS,2025-09-08 06:41:00,2025-09-13 06:41:00
1435,1692,DFW-02,DHL,2025-05-17 12:22:00,2025-05-22 12:22:00
1436,1693,ATL-01,UPS,2025-03-07 05:58:00,2025-03-11 05:58:00
1437,1694,CLT-03,FedEx,2024-10-31 07:52:00,2024-11-03 07:52:00
1438,1695,DFW-02,DHL,2025-11-06 08:25:00,2025-11-07 08:25:00
1439,1696,CLT-03,UPS,2025-07-19 12:42:00,2025-07-20 12:42:00
